"Year","Survey","Title","DataFile","StataDataFile","Programs","Dictionary","ZipDownloadURL","DataFileGroup","SurveyEndYear","SurveyStartYear","TotalSurveyCount","SurveyCountByYear","DataFileGroupEndYear","DataFileGroupStartYear","ReferenceTableDownloadUrl"
2007,"Completions","Response status for all survey components
(revised May 2017)","FLAGS2007","FLAGS2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2007.zip","FLAGS",2020,1980,119,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Instructional Staff/Salaries","Salaries of full-time instructional faculty, by contract length, gender, and academic rank: Academic year 2007-08
(revised May 2017)","SAL2007_A","SAL2007_A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2007_A.zip","SAL_A",2020,1980,109,5,2011,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Instructional Staff/Salaries","Fringe benefits of full-time instructional faculty, by contract length: Academic year 2007-08
(revised May 2017)","SAL2007_B","SAL2007_B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2007_B.zip","SAL_B",2020,1980,109,5,2010,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Instructional Staff/Salaries","Tenure status of full-time instructional faculty in 4-year institutions, by contract length, gender, and academic rank: Academic year 2007-08
(revised May 2017)","SAL2007_FACULTY","SAL2007_FACULTY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2007_FACULTY.zip","SAL_FACULTY",2020,1980,109,5,2011,2006,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Instructional Staff/Salaries","Number of full-time instructional faculty with less than 9-month contracts, by gender and academic rank: Academic year 2007-08
(revised May 2017)","SAL2007_A_LT9","SAL2007_A_LT9_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2007_A_LT9.zip","SAL_A_LT9",2020,1980,109,5,2011,2005,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Instructional Staff/Salaries","Response status for all survey components
(revised May 2017)","FLAGS2007","FLAGS2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2007.zip","FLAGS",2020,1980,109,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Fall Staff","Employees by primary occupation, salary categories, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2007
(revised May 2017)","S2007_ABD","S2007_ABD_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2007_ABD.zip","S_ABD",2020,1987,120,5,2011,1999,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Fall Staff","Full-time instruction/research/public service staff, by tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2007
(revised May 2017)","S2007_F","S2007_F_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2007_F.zip","S_F",2020,1987,120,5,2011,1999,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Fall Staff","New hires by primary occupation, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2007
(revised May 2017)","S2007_G","S2007_G_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2007_G.zip","S_G",2020,1987,120,5,2011,1999,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Fall Staff","Employees by primary occupation, race/ethnicity, and gender (Degree-granting institutions with less than 15 full-time employees and all nondegree-granting institutions): Fall 2007
(revised May 2017)","S2007_CN","S2007_CN_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2007_CN.zip","S_CN",2020,1987,120,5,2011,1993,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Fall Staff","Response status for all survey components
(revised May 2017)","FLAGS2007","FLAGS2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2007.zip","FLAGS",2020,1987,120,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Employees by Assigned Position","Employees by faculty status, primary function/occupational activity: Fall 2007
(revised May 2017)","EAP2007","EAP2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EAP2007.zip","EAP",2020,2001,37,2,2020,2001,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Employees by Assigned Position","Response status for all survey components
(revised May 2017)","FLAGS2007","FLAGS2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2007.zip","FLAGS",2020,2001,37,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Finance","Public institutions - GASB 34/35: Fiscal year 2007
(revised May 2017)","F0607_F1A","F0607_F1A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0607_F1A.zip","F_F1A",2020,1980,206,6,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Finance","Public institutions - GASB 34/35 (Component units using FASB): Fiscal year 2007
(revised May 2017)","F0607_F1A_F","F0607_F1A_F_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0607_F1A_F.zip","F_F1A_F",2020,1980,206,6,2007,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Finance","Public institutions - GASB 34/35 (Component units using GASB): Fiscal year 2007
(revised May 2017)","F0607_F1A_G","F0607_F1A_G_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0607_F1A_G.zip","F_F1A_G",2020,1980,206,6,2007,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Finance","Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2007
(revised May 2017)","F0607_F2","F0607_F2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0607_F2.zip","F_F2",2020,1980,206,6,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Finance","Private for-profit institutions: Fiscal year 2007
(revised May 2017)","F0607_F3","F0607_F3_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0607_F3.zip","F_F3",2020,1980,206,6,2020,1998,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Finance","Response status for all survey components
(revised May 2017)","FLAGS2007","FLAGS2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2007.zip","FLAGS",2020,1980,206,6,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Student Financial Aid and Net Price","Student financial aid: Academic year 2006-07
(revised May 2017)","SFA0607","SFA0607_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SFA0607.zip","SFA",2020,1999,47,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Student Financial Aid and Net Price","Response status for all survey components
(revised May 2017)","FLAGS2007","FLAGS2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2007.zip","FLAGS",2020,1999,47,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Graduation Rates","Graduation rate data for cohort year 2001 (4-year) and cohort year 2004 (2-year) institutions
(revised May 2017)","GR2007","GR2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2007.zip","GR",2020,1997,101,3,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Graduation Rates","Graduation rate data for cohort year 2004 (less-than-2-year institutions)
(revised May 2017)","GR2007_L2","GR2007_L2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2007_L2.zip","GR_L2",2020,1997,101,3,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2007,"Graduation Rates","Response status for all survey components
(revised May 2017)","FLAGS2007","FLAGS2007_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2007.zip","FLAGS",2020,1997,101,3,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200707Tablesdoc.xlsx"
2006,"Institutional Characteristics","Directory infomation","HD2006","HD2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/HD2006.zip","HD",2020,1980,154,6,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Institutional Characteristics","Educational offerings,organization, admissions, services and athletic associations","IC2006","IC2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2006.zip","IC",2020,1980,154,6,2020,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Institutional Characteristics","Student charges for academic year programs","IC2006_AY","IC2006_AY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2006_AY.zip","IC_AY",2020,1980,154,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Institutional Characteristics","Student charges by program (vocational programs)","IC2006_PY","IC2006_PY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2006_PY.zip","IC_PY",2020,1980,154,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Institutional Characteristics","Insitutions's mission statement","IC2006MISSION","IC2006Mission_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2006Mission.zip","ICMISSION",2020,1980,154,6,2007,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Institutional Characteristics","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1980,154,6,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"12-Month Enrollment","12-month unduplicated headcount: 2005-06
(revised May 2018)","EFFY2006","EFFY2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFFY2006.zip","EFFY",2020,1997,53,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"12-Month Enrollment","12-month instructional activity: 2005-06
(revised May 2018)","EFIA2006","EFIA2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EFIA2006.zip","EFIA",2020,1997,53,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Admissions and Test Scores","Educational offerings, organization, applications, admissions, enrollees, test scores, services and athletic associations","IC2006","IC2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2006.zip","IC",2020,2001,27,1,2020,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Enrollment","Race/ethnicity, gender, attendance status, and level of student: Fall 2006
(revised May 2018)","EF2006A","EF2006A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2006A.zip","EFA",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Enrollment","Major field of study, race/ethnicity, gender, attendance status, and level of student: Fall 2006
(revised May 2018)","EF2006CP","EF2006CP_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2006CP.zip","EFCP",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Enrollment","Age category, gender, attendance status, and level of student: Fall 2006
(revised May 2018)","EF2006B","EF2006B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2006B.zip","EFB",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Enrollment","Residence and migration of first-time freshman: Fall 2006
(revised May 2018)","EF2006C","EF2006C_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2006C.zip","EFC",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Enrollment","Total entering class and retention rates: Fall 2006
(revised May 2018)","EF2006D","EF2006D_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EF2006D.zip","EFD",2020,1980,186,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Enrollment","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1980,186,6,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Completions","Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: 2005-06
(revised May 2018)","C2006_A","C2006_A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/C2006_A.zip","C_A",2020,1980,119,2,2020,1995,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Completions","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1980,119,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Instructional Staff/Salaries","Salaries of full-time instructional faculty, by contract length, gender, and academic rank: Academic year 2006-07
(revised May 2018)","SAL2006_A","SAL2006_A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2006_A.zip","SAL_A",2020,1980,109,5,2011,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Instructional Staff/Salaries","Fringe benefits of full-time instructional faculty, by contract length: Academic year 2006-07
(revised May 2018)","SAL2006_B","SAL2006_B_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2006_B.zip","SAL_B",2020,1980,109,5,2010,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Instructional Staff/Salaries","Tenure status of full-time instructional faculty in 4-year institutions, by contract length, gender, and academic rank: Academic year 2006-07
(revised May 2018)","SAL2006_FACULTY","SAL2006_FACULTY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2006_FACULTY.zip","SAL_FACULTY",2020,1980,109,5,2011,2006,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Instructional Staff/Salaries","Number of full-time instructional faculty with less than 9-month contracts, by gender and academic rank: Academic year 2006-07
(revised May 2018)","SAL2006_A_LT9","SAL2006_A_LT9_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SAL2006_A_LT9.zip","SAL_A_LT9",2020,1980,109,5,2011,2005,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Instructional Staff/Salaries","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1980,109,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Staff","Employees by primary occupation, salary categories, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2006
(revised May 2018)","S2006_ABD","S2006_ABD_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2006_ABD.zip","S_ABD",2020,1987,120,5,2011,1999,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Staff","Full-time instruction/research/public service staff, by tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions with 15 or more full-time employees): Fall 2006
(revised May 2018)","S2006_F","S2006_F_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2006_F.zip","S_F",2020,1987,120,5,2011,1999,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Staff","New hires by primary occupation, race/ethnicity, and gender (Degree-granting institutions): Fall 2006
(revised May 2018)","S2006_G","S2006_G_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2006_G.zip","S_G",2020,1987,120,5,2011,1999,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Staff","Employees by primary occupation, race/ethnicity, and gender (Degree-granting institutions with less than 15 full-time employees and all nondegree-granting institutions): Fall 2006
(revised May 2018)","S2006_CN","S2006_CN_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/S2006_CN.zip","S_CN",2020,1987,120,5,2011,1993,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Fall Staff","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1987,120,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Employees by Assigned Position","Employees by faculty status, primary function/occupational activity: Fall 2006
(revised May 2018)","EAP2006","EAP2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/EAP2006.zip","EAP",2020,2001,37,2,2020,2001,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Employees by Assigned Position","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,2001,37,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Finance","Public institutions - GASB 34/35: Fiscal year 2006
(revised May 2018)","F0506_F1A","F0506_F1A_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0506_F1A.zip","F_F1A",2020,1980,206,6,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Finance","Public institutions - GASB 34/35 (Component units using FASB): Fiscal year 2006
(revised May 2018)","F0506_F1A_F","F0506_F1A_F_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0506_F1A_F.zip","F_F1A_F",2020,1980,206,6,2007,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Finance","Public institutions - GASB 34/35 (Component units using GASB): Fiscal year 2006
(revised May 2018)","F0506_F1A_G","F0506_F1A_G_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0506_F1A_G.zip","F_F1A_G",2020,1980,206,6,2007,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Finance","Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2006
(revised May 2018)","F0506_F2","F0506_F2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0506_F2.zip","F_F2",2020,1980,206,6,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Finance","Private for-profit institutions: Fiscal year 2006
(revised May 2018)","F0506_F3","F0506_F3_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/F0506_F3.zip","F_F3",2020,1980,206,6,2020,1998,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Finance","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1980,206,6,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Student Financial Aid and Net Price","Student financial aid: Academic year 2005-06
(revised May 2018)","SFA0506","SFA0506_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/SFA0506.zip","SFA",2020,1999,47,2,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Student Financial Aid and Net Price","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1999,47,2,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Graduation Rates","Graduation rate data for cohort year 2000 (4-year) and cohort year 2003 (2-year) institutions
(revised May 2018)","GR2006","GR2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2006.zip","GR",2020,1997,101,5,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Graduation Rates","Graduation rate data by sport for full-time, first-time degree/certificate-seeking students receiving athletically-related student aid for cohort year 2000 (4-year) and cohort year 2003 (2-year) institutions
(revised May 2018)","GR2006ATH","GR2006ATH_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2006ATH.zip","GRATH",2020,1997,101,5,2006,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Graduation Rates","Number of full-time undergraduate degree/certificate-seeking students receiving athletically-related student aid in 2005-06 (4-year and 2-year institutions)
(revised May 2018)","GR2006_ATH_AID","GR2006_ATH_AID_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2006_ATH_AID.zip","GR_ATH_AID",2020,1997,101,5,2006,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Graduation Rates","Graduation rate data for cohort year 2003 (less-than-2-year institutions)
(revised May 2018)","GR2006_L2","GR2006_L2_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/GR2006_L2.zip","GR_L2",2020,1997,101,5,2020,1997,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2006,"Graduation Rates","Response status for all survey components
(revised May 2018)","FLAGS2006","FLAGS2006_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2006.zip","FLAGS",2020,1997,101,5,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200606Tablesdoc.xlsx"
2005,"Institutional Characteristics","Directory information","HD2005","HD2005_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/HD2005.zip","HD",2020,1980,154,6,2020,2002,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200505Tablesdoc.xlsx"
2005,"Institutional Characteristics","Response status for all survey components","FLAGS2005","FLAGS2005_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/FLAGS2005.zip","FLAGS",2020,1980,154,6,2020,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200505Tablesdoc.xlsx"
2005,"Institutional Characteristics","Educational offerings,organization, admissions, services and athletic associations","IC2005","IC2005_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2005.zip","IC",2020,1980,154,6,2020,1980,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200505Tablesdoc.xlsx"
2005,"Institutional Characteristics","Student charges for academic year programs","IC2005_AY","IC2005_AY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2005_AY.zip","IC_AY",2020,1980,154,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200505Tablesdoc.xlsx"
2005,"Institutional Characteristics","Student charges by program (vocational programs)","IC2005_PY","IC2005_PY_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2005_PY.zip","IC_PY",2020,1980,154,6,2020,2000,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200505Tablesdoc.xlsx"
2005,"Institutional Characteristics","Institution's mission statement","IC2005MISSION","IC2005Mission_STATA","SPSS,SAS,STATA","Dictionary","https://nces.ed.gov/ipeds/datacenter/data/IC2005Mission.zip","ICMISSION",2020,1980,154,6,2007,2004,"https://nces.ed.gov/ipeds/tablefiles/tableDocs/IPEDS200505Tablesdoc.xlsx"
